Source	Target	Weight	Type
46.898190	6.607410	46.898190	6.733310	"3258"	"3688"	41	Undirected
46.898190	6.607410	46.898190	6.733310	"3258"	"3256"	120	Undirected
46.943160	6.607410	46.943160	6.733310	"3259"	"3689"	50	Undirected
46.943160	6.607410	46.943160	6.733310	"3259"	"3257"	120	Undirected
46.988120	6.607410	46.988120	6.733310	"3260"	"3690"	27	Undirected
46.988120	6.607410	46.988120	6.733310	"3260"	"3258"	19	Undirected
46.448530	6.670360	46.448530	6.796250	"3463"	"3893"	44	Undirected
46.448530	6.670360	46.448530	6.796250	"3463"	"3461"	120	Undirected
46.493500	6.670360	46.493500	6.796250	"3464"	"3894"	26	Undirected
46.493500	6.670360	46.493500	6.796250	"3464"	"3462"	120	Undirected
46.538460	6.670360	46.538460	6.796250	"3465"	"3895"	34	Undirected
46.538460	6.670360	46.538460	6.796250	"3465"	"3463"	120	Undirected
46.583430	6.670360	46.583430	6.796250	"3466"	"3896"	120	Undirected
46.583430	6.670360	46.583430	6.796250	"3466"	"3464"	45	Undirected
46.628400	6.670360	46.628400	6.796250	"3467"	"3897"	37	Undirected
46.628400	6.670360	46.628400	6.796250	"3467"	"3465"	15	Undirected
46.673360	6.670360	46.673360	6.796250	"3468"	"3898"	46	Undirected
46.673360	6.670360	46.673360	6.796250	"3468"	"3466"	30	Undirected
46.718330	6.670360	46.718330	6.796250	"3469"	"3899"	31	Undirected
46.718330	6.670360	46.718330	6.796250	"3469"	"3467"	28	Undirected
46.763290	6.670360	46.763290	6.796250	"3470"	"3900"	120	Undirected
46.763290	6.670360	46.763290	6.796250	"3470"	"3468"	26	Undirected
46.808260	6.670360	46.808260	6.796250	"3471"	"3901"	53	Undirected
46.808260	6.670360	46.808260	6.796250	"3471"	"3469"	36	Undirected
46.853230	6.670360	46.853230	6.796250	"3472"	"3902"	120	Undirected
46.853230	6.670360	46.853230	6.796250	"3472"	"3470"	120	Undirected
46.898190	6.670360	46.898190	6.796250	"3473"	"3903"	31	Undirected
46.898190	6.670360	46.898190	6.796250	"3473"	"3471"	120	Undirected
46.943160	6.670360	46.943160	6.796250	"3474"	"3904"	10	Undirected
46.943160	6.670360	46.943160	6.796250	"3474"	"3472"	120	Undirected
46.988120	6.670360	46.988120	6.796250	"3475"	"3905"	10	Undirected
46.988120	6.670360	46.988120	6.796250	"3475"	"3473"	52	Undirected
47.033090	6.670360	47.033090	6.796250	"3476"	"3906"	31	Undirected
47.033090	6.670360	47.033090	6.796250	"3476"	"3474"	59	Undirected
47.078060	6.670360	47.078060	6.796250	"3477"	"3907"	120	Undirected
47.078060	6.670360	47.078060	6.796250	"3477"	"3475"	120	Undirected
46.448530	6.733310	46.448530	6.859200	"3678"	"4108"	23	Undirected
46.448530	6.733310	46.448530	6.859200	"3678"	"3676"	120	Undirected
46.493500	6.733310	46.493500	6.859200	"3679"	"4109"	23	Undirected
46.493500	6.733310	46.493500	6.859200	"3679"	"3677"	120	Undirected
46.538460	6.733310	46.538460	6.859200	"3680"	"4110"	32	Undirected
46.538460	6.733310	46.538460	6.859200	"3680"	"3678"	50	Undirected
46.583430	6.733310	46.583430	6.859200	"3681"	"4111"	56	Undirected
46.583430	6.733310	46.583430	6.859200	"3681"	"3679"	35	Undirected
46.628400	6.733310	46.628400	6.859200	"3682"	"4112"	55	Undirected
46.628400	6.733310	46.628400	6.859200	"3682"	"3680"	18	Undirected
46.673360	6.733310	46.673360	6.859200	"3683"	"4113"	45	Undirected
46.673360	6.733310	46.673360	6.859200	"3683"	"3681"	33	Undirected
46.718330	6.733310	46.718330	6.859200	"3684"	"4114"	48	Undirected
46.718330	6.733310	46.718330	6.859200	"3684"	"3682"	22	Undirected
46.763290	6.733310	46.763290	6.859200	"3685"	"4115"	27	Undirected
46.763290	6.733310	46.763290	6.859200	"3685"	"3683"	59	Undirected
46.808260	6.733310	46.808260	6.859200	"3686"	"4116"	10	Undirected
46.808260	6.733310	46.808260	6.859200	"3686"	"3684"	54	Undirected
46.853230	6.733310	46.853230	6.859200	"3687"	"4117"	120	Undirected
46.853230	6.733310	46.853230	6.859200	"3687"	"3685"	57	Undirected
46.898190	6.733310	46.898190	6.859200	"3688"	"4118"	120	Undirected
46.898190	6.733310	46.898190	6.859200	"3688"	"3686"	120	Undirected
46.943160	6.733310	46.943160	6.859200	"3689"	"4119"	10	Undirected
46.943160	6.733310	46.943160	6.859200	"3689"	"3687"	36	Undirected
46.988120	6.733310	46.988120	6.859200	"3690"	"4120"	23	Undirected
46.988120	6.733310	46.988120	6.859200	"3690"	"3688"	120	Undirected
47.033090	6.733310	47.033090	6.859200	"3691"	"4121"	15	Undirected
47.033090	6.733310	47.033090	6.859200	"3691"	"3689"	17	Undirected
47.078060	6.733310	47.078060	6.859200	"3692"	"4122"	120	Undirected
47.078060	6.733310	47.078060	6.859200	"3692"	"3690"	120	Undirected
46.133770	6.796250	46.133770	6.922140	"3886"	"4316"	120	Undirected
46.133770	6.796250	46.133770	6.922140	"3886"	"3884"	120	Undirected
46.178730	6.796250	46.178730	6.922140	"3887"	"4317"	120	Undirected
46.178730	6.796250	46.178730	6.922140	"3887"	"3885"	120	Undirected
46.223700	6.796250	46.223700	6.922140	"3888"	"4318"	27	Undirected
46.223700	6.796250	46.223700	6.922140	"3888"	"3886"	120	Undirected
46.268670	6.796250	46.268670	6.922140	"3889"	"4319"	120	Undirected
46.268670	6.796250	46.268670	6.922140	"3889"	"3887"	120	Undirected
46.313630	6.796250	46.313630	6.922140	"3890"	"4320"	37	Undirected
46.313630	6.796250	46.313630	6.922140	"3890"	"3888"	120	Undirected
46.358600	6.796250	46.358600	6.922140	"3891"	"4321"	38	Undirected
46.358600	6.796250	46.358600	6.922140	"3891"	"3889"	120	Undirected
46.448530	6.796250	46.448530	6.922140	"3893"	"4323"	32	Undirected
46.448530	6.796250	46.448530	6.922140	"3893"	"3891"	58	Undirected
46.493500	6.796250	46.493500	6.922140	"3894"	"4324"	37	Undirected
46.493500	6.796250	46.493500	6.922140	"3894"	"3892"	120	Undirected
46.538460	6.796250	46.538460	6.922140	"3895"	"4325"	21	Undirected
46.538460	6.796250	46.538460	6.922140	"3895"	"3893"	34	Undirected
46.583430	6.796250	46.583430	6.922140	"3896"	"4326"	44	Undirected
46.583430	6.796250	46.583430	6.922140	"3896"	"3894"	9	Undirected
46.628400	6.796250	46.628400	6.922140	"3897"	"4327"	33	Undirected
46.628400	6.796250	46.628400	6.922140	"3897"	"3895"	10	Undirected
46.673360	6.796250	46.673360	6.922140	"3898"	"4328"	120	Undirected
46.673360	6.796250	46.673360	6.922140	"3898"	"3896"	12	Undirected
46.718330	6.796250	46.718330	6.922140	"3899"	"4329"	43	Undirected
46.718330	6.796250	46.718330	6.922140	"3899"	"3897"	16	Undirected
46.763290	6.796250	46.763290	6.922140	"3900"	"4330"	48	Undirected
46.763290	6.796250	46.763290	6.922140	"3900"	"3898"	44	Undirected
46.808260	6.796250	46.808260	6.922140	"3901"	"4331"	10	Undirected
46.808260	6.796250	46.808260	6.922140	"3901"	"3899"	25	Undirected
46.898190	6.796250	46.898190	6.922140	"3903"	"4333"	120	Undirected
46.898190	6.796250	46.898190	6.922140	"3903"	"3901"	120	Undirected
46.943160	6.796250	46.943160	6.922140	"3904"	"4334"	120	Undirected
46.943160	6.796250	46.943160	6.922140	"3904"	"3902"	120	Undirected
46.988120	6.796250	46.988120	6.922140	"3905"	"4335"	13	Undirected
46.988120	6.796250	46.988120	6.922140	"3905"	"3903"	120	Undirected
47.033090	6.796250	47.033090	6.922140	"3906"	"4336"	30	Undirected
47.033090	6.796250	47.033090	6.922140	"3906"	"3904"	30	Undirected
47.078060	6.796250	47.078060	6.922140	"3907"	"4337"	60	Undirected
47.078060	6.796250	47.078060	6.922140	"3907"	"3905"	13	Undirected
47.123020	6.796250	47.123020	6.922140	"3908"	"4338"	120	Undirected
47.123020	6.796250	47.123020	6.922140	"3908"	"3906"	120	Undirected
46.133770	6.859200	46.133770	6.985090	"4101"	"4531"	120	Undirected
46.133770	6.859200	46.133770	6.985090	"4101"	"4099"	120	Undirected
46.178730	6.859200	46.178730	6.985090	"4102"	"4532"	35	Undirected
46.178730	6.859200	46.178730	6.985090	"4102"	"4100"	120	Undirected
46.223700	6.859200	46.223700	6.985090	"4103"	"4533"	25	Undirected
46.223700	6.859200	46.223700	6.985090	"4103"	"4101"	18	Undirected
46.268670	6.859200	46.268670	6.985090	"4104"	"4534"	46	Undirected
46.268670	6.859200	46.268670	6.985090	"4104"	"4102"	53	Undirected
46.313630	6.859200	46.313630	6.985090	"4105"	"4535"	53	Undirected
46.313630	6.859200	46.313630	6.985090	"4105"	"4103"	50	Undirected
46.358600	6.859200	46.358600	6.985090	"4106"	"4536"	120	Undirected
46.358600	6.859200	46.358600	6.985090	"4106"	"4104"	9	Undirected
46.403570	6.859200	46.403570	6.985090	"4107"	"4537"	120	Undirected
46.403570	6.859200	46.403570	6.985090	"4107"	"4105"	25	Undirected
46.448530	6.859200	46.448530	6.985090	"4108"	"4538"	26	Undirected
46.448530	6.859200	46.448530	6.985090	"4108"	"4106"	25	Undirected
46.493500	6.859200	46.493500	6.985090	"4109"	"4539"	120	Undirected
46.493500	6.859200	46.493500	6.985090	"4109"	"4107"	25	Undirected
46.538460	6.859200	46.538460	6.985090	"4110"	"4540"	59	Undirected
46.538460	6.859200	46.538460	6.985090	"4110"	"4108"	40	Undirected
46.583430	6.859200	46.583430	6.985090	"4111"	"4541"	120	Undirected
46.583430	6.859200	46.583430	6.985090	"4111"	"4109"	120	Undirected
46.628400	6.859200	46.628400	6.985090	"4112"	"4542"	54	Undirected
46.628400	6.859200	46.628400	6.985090	"4112"	"4110"	31	Undirected
46.673360	6.859200	46.673360	6.985090	"4113"	"4543"	11	Undirected
46.673360	6.859200	46.673360	6.985090	"4113"	"4111"	38	Undirected
46.718330	6.859200	46.718330	6.985090	"4114"	"4544"	120	Undirected
46.718330	6.859200	46.718330	6.985090	"4114"	"4112"	120	Undirected
46.763290	6.859200	46.763290	6.985090	"4115"	"4545"	40	Undirected
46.763290	6.859200	46.763290	6.985090	"4115"	"4113"	120	Undirected
46.808260	6.859200	46.808260	6.985090	"4116"	"4546"	16	Undirected
46.808260	6.859200	46.808260	6.985090	"4116"	"4114"	22	Undirected
46.853230	6.859200	46.853230	6.985090	"4117"	"4547"	120	Undirected
46.853230	6.859200	46.853230	6.985090	"4117"	"4115"	120	Undirected
46.898190	6.859200	46.898190	6.985090	"4118"	"4548"	120	Undirected
46.898190	6.859200	46.898190	6.985090	"4118"	"4116"	120	Undirected
46.943160	6.859200	46.943160	6.985090	"4119"	"4549"	120	Undirected
46.943160	6.859200	46.943160	6.985090	"4119"	"4117"	120	Undirected
46.988120	6.859200	46.988120	6.985090	"4120"	"4550"	14	Undirected
46.988120	6.859200	46.988120	6.985090	"4120"	"4118"	120	Undirected
47.033090	6.859200	47.033090	6.985090	"4121"	"4551"	28	Undirected
47.033090	6.859200	47.033090	6.985090	"4121"	"4119"	20	Undirected
47.078060	6.859200	47.078060	6.985090	"4122"	"4552"	120	Undirected
47.078060	6.859200	47.078060	6.985090	"4122"	"4120"	31	Undirected
47.123020	6.859200	47.123020	6.985090	"4123"	"4553"	31	Undirected
47.123020	6.859200	47.123020	6.985090	"4123"	"4121"	25	Undirected
47.167990	6.859200	47.167990	6.985090	"4124"	"4554"	18	Undirected
47.167990	6.859200	47.167990	6.985090	"4124"	"4122"	8	Undirected
47.347850	6.859200	47.347850	6.985090	"4128"	"4558"	19	Undirected
47.347850	6.859200	47.347850	6.985090	"4128"	"4126"	120	Undirected
45.998870	6.922140	45.998870	7.048040	"4313"	"4743"	120	Undirected
45.998870	6.922140	45.998870	7.048040	"4313"	"4311"	120	Undirected
46.043840	6.922140	46.043840	7.048040	"4314"	"4744"	54	Undirected
46.043840	6.922140	46.043840	7.048040	"4314"	"4312"	120	Undirected
46.178730	6.922140	46.178730	7.048040	"4317"	"4747"	120	Undirected
46.178730	6.922140	46.178730	7.048040	"4317"	"4315"	120	Undirected
46.223700	6.922140	46.223700	7.048040	"4318"	"4748"	50	Undirected
46.223700	6.922140	46.223700	7.048040	"4318"	"4316"	120	Undirected
46.268670	6.922140	46.268670	7.048040	"4319"	"4749"	43	Undirected
46.268670	6.922140	46.268670	7.048040	"4319"	"4317"	47	Undirected
46.313630	6.922140	46.313630	7.048040	"4320"	"4750"	22	Undirected
46.313630	6.922140	46.313630	7.048040	"4320"	"4318"	17	Undirected
46.358600	6.922140	46.358600	7.048040	"4321"	"4751"	120	Undirected
46.358600	6.922140	46.358600	7.048040	"4321"	"4319"	22	Undirected
46.403570	6.922140	46.403570	7.048040	"4322"	"4752"	120	Undirected
